temperature,humidity,rainfall,wind_speed,season,risk_level,disease_name,pest_name
37.43,44.58,167.85,23.7,Winter,Low,,Stem Borer
31.47,77.23,74.63,18.08,Winter,Low,,Whitefly
26.41,65.25,87.2,24.52,Monsoon,Medium,Aphids,Stem Borer
22.78,92.53,183.26,3.72,Summer,High,Leaf Spot,Powdery Mildew
27.01,62.18,250.95,14.38,Summer,Medium,Aphids,Stem Borer
23.43,59.57,208.51,10.65,Winter,Low,,Stem Borer
28.58,79.49,10.42,4.75,Summer,Low,,Whitefly
23.68,71.93,293.24,5.82,Winter,Medium,Armyworm,Stem Borer
36.63,41.39,218.36,17.68,Summer,Low,,Stem Borer
21.54,42.5,233.8,23.68,Monsoon,Low,,Stem Borer
38.79,87.8,153.47,3.7,Winter,High,Leaf Spot,Powdery Mildew
37.48,88.57,91.48,11.02,Winter,Medium,Aphids,Powdery Mildew
32.04,91.08,266.65,2.97,Monsoon,High,Blight,Powdery Mildew
35.32,92.99,32.89,19.7,Monsoon,Low,,Aphids
29.93,87.9,90.98,15.11,Winter,Medium,Aphids,Powdery Mildew
23.66,71.71,119.59,8.63,Summer,Medium,Armyworm,Stem Borer
27.67,69.27,138.53,12.05,Monsoon,Medium,Aphids,Stem Borer
38.26,93.89,299.8,18.84,Summer,High,Leaf Spot,Powdery Mildew
26.08,55.76,30.77,4.36,Winter,Low,,Healthy
35.51,94.65,199.95,18.37,Summer,High,Leaf Spot,Powdery Mildew
26.69,44.24,216.39,24.98,Monsoon,Low,,Stem Borer
22.42,89.58,192.18,20.72,Monsoon,High,Leaf Spot,Powdery Mildew
34.28,87.05,206.6,6.66,Summer,High,Blight,Powdery Mildew
23.52,78.1,258.01,22.81,Summer,High,Blight,Stem Borer
38.67,77.5,263.04,15.3,Winter,High,Leaf Spot,Stem Borer
23.94,82.6,291.06,12.85,Winter,High,Blight,Powdery Mildew
27.62,92.55,173.97,13.79,Winter,High,Leaf Spot,Powdery Mildew
20.12,85.48,7.63,13.17,Monsoon,Low,,Healthy
21.41,73.59,253.11,0.89,Winter,Medium,Aphids,Stem Borer
26.94,88.84,178.07,10.72,Summer,High,Blight,Powdery Mildew
21.97,67.52,229.01,2.94,Summer,Medium,Armyworm,Stem Borer
37.34,91.51,193.06,24.45,Winter,High,Leaf Spot,Powdery Mildew
38.57,48.7,155.4,18.26,Winter,Low,,Stem Borer
34.99,92.39,297.97,15.9,Summer,High,Blight,Powdery Mildew
21.54,90.8,50.24,5.68,Monsoon,Low,,Healthy
28.01,75.5,18.47,9.4,Monsoon,Low,,Whitefly
38.24,54.88,132.03,18.61,Monsoon,Medium,Aphids,Stem Borer
29.89,75.42,205.57,16.76,Summer,High,Blight,Stem Borer
22.99,81.22,157.16,1.91,Monsoon,High,Leaf Spot,Powdery Mildew
30.65,62.84,26.54,0.01,Winter,Medium,Armyworm,Whitefly
31.81,80.72,290.45,21.19,Summer,High,Blight,Powdery Mildew
23.71,46.38,76.21,13.42,Summer,Low,,Healthy
30.82,93.18,66.53,10.62,Winter,Low,,Healthy
26.51,67.97,170.17,3.05,Monsoon,Medium,Aphids,Stem Borer
32.84,70.97,184.8,7.44,Summer,Medium,Armyworm,Stem Borer
24.48,85.2,162.0,1.43,Summer,High,Blight,Powdery Mildew
27.38,81.24,274.69,17.33,Winter,High,Leaf Spot,Powdery Mildew
32.42,62.49,269.73,5.31,Summer,Medium,Aphids,Stem Borer
34.5,87.45,282.28,11.54,Winter,High,Leaf Spot,Powdery Mildew
23.41,69.22,55.89,3.56,Summer,Medium,Armyworm,Whitefly
20.1,79.34,178.57,23.02,Monsoon,High,Blight,Stem Borer
31.43,84.17,144.09,19.88,Winter,High,Blight,Powdery Mildew
34.69,89.38,27.9,2.9,Summer,Low,,Aphids
24.47,81.37,276.62,21.79,Winter,High,Blight,Powdery Mildew
20.96,49.01,268.78,5.69,Monsoon,Low,,Stem Borer
27.4,79.98,179.95,10.64,Summer,High,Blight,Stem Borer
20.85,52.67,157.88,18.28,Monsoon,Low,,Stem Borer
31.43,53.54,101.43,15.03,Winter,Medium,Armyworm,Stem Borer
33.19,84.85,116.51,7.82,Monsoon,Medium,Armyworm,Powdery Mildew
33.83,51.41,20.94,22.17,Monsoon,Low,,Aphids
30.76,79.93,276.44,20.9,Winter,High,Blight,Stem Borer
34.04,44.16,107.72,22.12,Summer,Medium,Armyworm,Stem Borer
29.82,43.83,64.08,20.89,Monsoon,Low,,Healthy
28.14,54.89,70.91,19.58,Monsoon,Low,,Healthy
34.75,51.79,229.64,1.57,Monsoon,Low,,Stem Borer
38.17,78.63,205.38,10.94,Monsoon,High,Blight,Stem Borer
26.65,79.45,172.31,4.22,Monsoon,High,Leaf Spot,Stem Borer
32.76,91.04,60.37,19.43,Summer,Low,,Healthy
25.14,60.53,112.96,16.28,Summer,Medium,Aphids,Stem Borer
22.69,68.99,204.67,13.96,Monsoon,Medium,Aphids,Stem Borer
25.3,55.01,6.03,16.13,Winter,Low,,Healthy
31.22,67.52,106.68,19.56,Monsoon,Medium,Aphids,Stem Borer
30.31,48.88,276.36,16.02,Monsoon,Low,,Stem Borer
24.77,75.81,295.09,2.28,Summer,High,Leaf Spot,Stem Borer
27.84,92.14,246.31,12.91,Winter,High,Blight,Powdery Mildew
34.88,86.45,228.01,13.65,Monsoon,High,Leaf Spot,Powdery Mildew
37.67,70.16,290.77,7.74,Winter,Medium,Armyworm,Stem Borer
36.54,86.53,228.31,18.34,Monsoon,High,Blight,Powdery Mildew
39.08,64.45,101.72,16.47,Monsoon,Medium,Armyworm,Stem Borer
32.2,94.07,101.5,10.71,Monsoon,Medium,Armyworm,Powdery Mildew
36.83,86.4,227.69,11.9,Summer,High,Blight,Powdery Mildew
29.17,57.95,138.47,16.32,Monsoon,Medium,Aphids,Stem Borer
36.51,79.37,76.4,5.97,Winter,Low,,Whitefly
39.75,89.22,186.37,2.72,Winter,High,Leaf Spot,Powdery Mildew
23.46,83.67,242.51,23.13,Summer,High,Leaf Spot,Powdery Mildew
33.16,52.49,73.04,9.9,Monsoon,Low,,Healthy
28.57,85.37,146.34,1.91,Winter,High,Leaf Spot,Powdery Mildew
26.94,89.5,59.38,16.11,Monsoon,Low,,Healthy
33.13,78.7,161.81,12.74,Monsoon,High,Blight,Stem Borer
35.95,86.81,64.89,2.01,Summer,Low,,Healthy
28.01,81.88,234.88,8.24,Winter,High,Leaf Spot,Powdery Mildew
32.68,65.59,201.67,7.62,Monsoon,Medium,Armyworm,Stem Borer
31.4,69.27,137.48,6.24,Monsoon,Medium,Armyworm,Stem Borer
31.25,64.57,124.76,4.89,Monsoon,Medium,Aphids,Stem Borer
37.81,88.63,275.94,22.88,Monsoon,High,Leaf Spot,Powdery Mildew
20.11,89.13,183.85,0.26,Summer,High,Leaf Spot,Powdery Mildew
22.54,90.12,18.38,19.02,Winter,Low,,Healthy
28.89,92.96,217.11,9.21,Monsoon,High,Leaf Spot,Powdery Mildew
32.32,82.79,287.78,6.95,Monsoon,High,Leaf Spot,Powdery Mildew
25.57,84.96,28.07,10.65,Winter,Low,,Healthy
37.08,47.94,171.93,13.44,Monsoon,Low,,Stem Borer
29.57,85.34,65.28,1.73,Monsoon,Low,,Healthy
32.23,44.53,208.86,19.3,Monsoon,Low,,Stem Borer
38.43,94.01,243.91,17.71,Monsoon,High,Leaf Spot,Powdery Mildew
35.98,56.27,277.93,4.92,Monsoon,Low,,Stem Borer
28.46,52.11,180.01,0.71,Winter,Low,,Stem Borer
37.72,68.86,242.93,3.17,Monsoon,Medium,Armyworm,Stem Borer
21.58,85.44,196.22,22.8,Winter,High,Leaf Spot,Powdery Mildew
25.8,46.65,24.66,21.32,Winter,Low,,Healthy
26.65,59.66,157.53,11.08,Winter,Low,,Stem Borer
36.08,93.21,294.92,17.28,Monsoon,High,Leaf Spot,Powdery Mildew
34.19,62.02,212.88,14.56,Winter,Medium,Armyworm,Stem Borer
29.25,61.11,238.69,5.25,Monsoon,Medium,Armyworm,Stem Borer
20.98,51.42,280.68,9.4,Summer,Low,,Stem Borer
21.12,75.77,238.55,6.46,Summer,High,Leaf Spot,Stem Borer
36.46,44.52,65.07,18.45,Winter,Low,,Healthy
38.58,92.14,157.95,12.16,Summer,High,Leaf Spot,Powdery Mildew
26.38,84.58,182.19,14.29,Monsoon,High,Leaf Spot,Powdery Mildew
36.37,44.78,173.87,0.1,Winter,Low,,Stem Borer
21.77,44.27,46.21,11.17,Summer,Low,,Healthy
22.17,81.96,70.83,13.73,Winter,Low,,Healthy
34.96,79.88,78.89,13.31,Winter,Low,,Whitefly
24.66,63.71,194.47,20.52,Summer,Medium,Armyworm,Stem Borer
33.37,94.29,54.3,9.53,Monsoon,Low,,Healthy
27.76,48.9,292.7,14.27,Winter,Low,,Stem Borer
35.87,67.81,149.86,20.39,Monsoon,Medium,Aphids,Stem Borer
27.79,77.73,35.32,12.36,Summer,Low,,Whitefly
33.04,62.24,109.92,5.37,Monsoon,Medium,Aphids,Stem Borer
37.37,88.64,142.66,4.6,Summer,High,Blight,Powdery Mildew
23.07,61.31,283.35,5.66,Summer,Medium,Armyworm,Stem Borer
33.52,84.02,213.5,24.42,Winter,High,Blight,Powdery Mildew
28.71,88.21,149.8,2.21,Monsoon,High,Leaf Spot,Powdery Mildew
20.65,74.57,277.07,22.49,Summer,Medium,Aphids,Stem Borer
36.71,49.4,211.22,2.74,Summer,Low,,Stem Borer
38.52,54.42,27.71,19.77,Summer,Low,,Aphids
29.94,77.04,31.78,2.98,Summer,Low,,Whitefly
25.32,67.93,292.15,12.61,Summer,Medium,Aphids,Stem Borer
29.16,47.79,287.73,9.34,Winter,Low,,Stem Borer
29.53,53.84,159.15,19.14,Monsoon,Low,,Stem Borer
20.56,49.52,219.4,11.95,Winter,Low,,Stem Borer
24.95,67.33,8.91,2.94,Summer,Medium,Aphids,Whitefly
24.67,53.85,211.45,17.9,Summer,Low,,Stem Borer
24.31,82.31,299.76,19.81,Winter,High,Blight,Powdery Mildew
23.12,56.08,254.14,13.61,Monsoon,Low,,Stem Borer
31.92,83.55,212.1,17.66,Summer,High,Blight,Powdery Mildew
36.98,61.56,18.47,16.22,Summer,Medium,Aphids,Aphids
23.55,91.27,70.61,21.91,Monsoon,Low,,Healthy
30.08,79.01,56.19,4.45,Monsoon,Low,,Whitefly
35.5,45.6,291.83,7.15,Winter,Low,,Stem Borer
38.16,94.75,197.43,21.42,Monsoon,High,Blight,Powdery Mildew
22.86,78.0,295.86,12.09,Monsoon,High,Leaf Spot,Stem Borer
38.57,40.47,26.94,6.18,Winter,Low,,Aphids
33.75,92.63,190.67,14.87,Winter,High,Blight,Powdery Mildew
30.96,56.49,111.66,16.63,Monsoon,Medium,Aphids,Stem Borer
27.14,62.8,56.39,7.36,Winter,Medium,Aphids,Whitefly
39.19,51.71,232.88,0.44,Monsoon,Low,,Stem Borer
34.09,54.59,95.03,15.33,Winter,Medium,Aphids,Stem Borer
39.57,48.05,251.7,11.91,Monsoon,Low,,Stem Borer
22.45,45.36,194.32,22.0,Winter,Low,,Stem Borer
21.0,83.24,143.97,21.59,Summer,High,Leaf Spot,Powdery Mildew
24.95,74.42,88.53,15.52,Winter,Medium,Armyworm,Stem Borer
30.61,57.86,135.02,1.22,Monsoon,Medium,Aphids,Stem Borer
20.4,84.06,238.57,4.82,Monsoon,High,Leaf Spot,Powdery Mildew
29.76,40.95,211.49,5.93,Winter,Low,,Stem Borer
35.8,46.16,147.23,1.69,Summer,Low,,Stem Borer
27.57,61.7,282.98,17.39,Winter,Medium,Armyworm,Stem Borer
22.47,82.23,259.02,6.07,Winter,High,Blight,Powdery Mildew
24.35,92.28,234.99,6.93,Winter,High,Blight,Powdery Mildew
25.2,60.91,247.73,6.52,Winter,Medium,Aphids,Stem Borer
33.66,50.04,284.35,8.19,Winter,Low,,Stem Borer
38.23,61.07,285.48,11.77,Monsoon,Medium,Aphids,Stem Borer
39.72,75.72,262.85,20.92,Winter,High,Blight,Stem Borer
29.1,89.72,214.57,10.95,Monsoon,High,Leaf Spot,Powdery Mildew
32.26,81.67,170.69,22.53,Monsoon,High,Blight,Powdery Mildew
39.26,75.31,18.0,18.5,Summer,Low,,Aphids
38.68,88.54,236.85,12.78,Summer,High,Leaf Spot,Powdery Mildew
34.2,65.29,171.72,1.38,Summer,Medium,Aphids,Stem Borer
38.67,54.54,39.24,3.35,Summer,Low,,Aphids
26.39,55.55,139.96,3.12,Summer,Medium,Aphids,Stem Borer
33.38,45.41,99.14,6.72,Summer,Medium,Aphids,Stem Borer
28.76,45.35,77.5,14.43,Summer,Low,,Healthy
20.11,77.38,270.93,18.08,Summer,High,Blight,Stem Borer
29.47,41.27,224.56,16.83,Monsoon,Low,,Stem Borer
23.79,86.28,270.19,10.83,Summer,High,Blight,Powdery Mildew
33.02,65.57,95.25,1.43,Monsoon,Medium,Aphids,Stem Borer
27.13,91.33,281.6,11.72,Summer,High,Blight,Powdery Mildew
38.64,49.8,101.76,21.91,Monsoon,Medium,Armyworm,Stem Borer
25.59,76.21,228.07,14.25,Summer,High,Blight,Stem Borer
37.08,88.6,253.71,21.52,Monsoon,High,Leaf Spot,Powdery Mildew
33.65,47.37,131.9,1.75,Monsoon,Medium,Aphids,Stem Borer
31.34,52.08,22.5,24.62,Monsoon,Low,,Healthy
30.39,40.11,16.42,1.19,Monsoon,Low,,Healthy
20.21,80.64,144.66,16.57,Monsoon,High,Leaf Spot,Powdery Mildew
39.14,85.64,119.54,8.35,Monsoon,Medium,Armyworm,Powdery Mildew
29.8,64.56,92.9,22.88,Summer,Medium,Aphids,Stem Borer
26.29,78.6,247.65,18.65,Winter,High,Blight,Stem Borer
27.74,92.2,247.03,15.17,Winter,High,Leaf Spot,Powdery Mildew
34.24,69.88,161.94,3.41,Winter,Medium,Armyworm,Stem Borer
32.0,70.34,75.62,17.3,Winter,Medium,Aphids,Whitefly
30.62,56.98,168.18,8.83,Monsoon,Low,,Stem Borer
23.93,40.73,105.0,8.51,Summer,Medium,Armyworm,Stem Borer
38.28,68.33,42.22,5.87,Winter,Medium,Armyworm,Whitefly
36.56,55.41,66.4,4.77,Monsoon,Low,,Healthy
35.18,72.06,243.52,13.08,Summer,Medium,Aphids,Stem Borer
31.6,81.28,9.09,23.73,Summer,Low,,Healthy
22.65,91.49,29.57,0.13,Summer,Low,,Healthy
28.13,55.85,140.17,12.29,Monsoon,Low,,Stem Borer
30.22,48.55,27.36,8.8,Summer,Low,,Healthy
33.28,74.37,109.3,8.53,Winter,Medium,Armyworm,Stem Borer
26.36,76.89,71.88,18.89,Winter,Low,,Whitefly
28.39,73.81,155.62,3.43,Winter,Medium,Armyworm,Stem Borer
35.07,50.31,195.38,4.59,Winter,Low,,Stem Borer
33.58,93.57,130.44,9.17,Summer,Medium,Aphids,Powdery Mildew
26.36,68.89,113.8,11.17,Summer,Medium,Aphids,Stem Borer
33.71,65.64,256.88,7.45,Summer,Medium,Armyworm,Stem Borer
39.87,60.96,41.41,13.02,Summer,Medium,Armyworm,Whitefly
37.49,77.29,191.22,3.66,Monsoon,High,Leaf Spot,Stem Borer
25.0,70.25,204.27,16.37,Summer,Medium,Armyworm,Stem Borer
25.56,91.51,244.05,7.94,Summer,High,Leaf Spot,Powdery Mildew
23.14,69.02,280.35,1.64,Summer,Medium,Armyworm,Stem Borer
37.42,83.37,258.37,12.15,Monsoon,High,Blight,Powdery Mildew
20.7,45.89,263.92,2.87,Winter,Low,,Stem Borer
37.52,93.7,296.75,15.89,Winter,High,Leaf Spot,Powdery Mildew
32.8,47.7,284.39,7.78,Monsoon,Low,,Stem Borer
39.5,76.96,227.22,6.58,Monsoon,High,Blight,Stem Borer
37.45,84.68,296.57,20.66,Winter,High,Blight,Powdery Mildew
32.15,88.53,146.38,8.17,Monsoon,High,Leaf Spot,Powdery Mildew
31.95,76.82,292.17,22.04,Summer,High,Blight,Stem Borer
34.79,42.02,17.19,7.45,Winter,Low,,Aphids
26.94,75.22,1.13,6.91,Winter,Low,,Whitefly
28.36,58.27,272.96,20.08,Summer,Low,,Stem Borer
21.0,65.73,142.41,13.89,Summer,Medium,Armyworm,Stem Borer
24.39,50.23,162.53,7.98,Summer,Low,,Stem Borer
30.27,93.14,285.97,3.76,Monsoon,High,Blight,Powdery Mildew
34.45,45.89,2.28,5.52,Winter,Low,,Aphids
34.02,87.92,90.34,14.67,Winter,Medium,Aphids,Powdery Mildew
21.39,71.05,104.01,12.33,Monsoon,Medium,Aphids,Stem Borer
39.15,75.86,190.42,0.26,Summer,High,Leaf Spot,Stem Borer
30.58,80.06,186.07,17.37,Summer,High,Blight,Powdery Mildew
29.17,62.13,58.36,10.5,Summer,Medium,Aphids,Whitefly
35.85,86.02,296.55,2.24,Monsoon,High,Leaf Spot,Powdery Mildew
25.99,89.19,279.78,7.84,Monsoon,High,Blight,Powdery Mildew
23.92,44.47,102.17,2.33,Winter,Medium,Aphids,Stem Borer
21.3,79.76,141.22,18.98,Winter,High,Blight,Stem Borer
26.01,50.29,101.18,18.84,Summer,Medium,Armyworm,Stem Borer
20.16,77.71,272.56,13.31,Monsoon,High,Blight,Stem Borer
37.67,90.82,146.16,16.54,Monsoon,High,Leaf Spot,Powdery Mildew
29.14,78.44,38.5,0.69,Summer,Low,,Whitefly
37.79,48.46,169.74,18.71,Summer,Low,,Stem Borer
35.1,46.24,23.86,10.96,Summer,Low,,Aphids
24.37,43.89,26.77,9.0,Winter,Low,,Healthy
22.73,84.31,254.98,20.6,Summer,High,Leaf Spot,Powdery Mildew
20.34,82.31,192.65,19.84,Winter,High,Leaf Spot,Powdery Mildew
32.86,89.52,237.65,13.59,Summer,High,Leaf Spot,Powdery Mildew
27.37,85.23,4.49,7.73,Summer,Low,,Healthy
22.96,62.86,227.57,3.6,Monsoon,Medium,Armyworm,Stem Borer
33.24,83.52,118.47,3.44,Winter,Medium,Armyworm,Powdery Mildew
38.53,57.4,72.52,21.3,Winter,Low,,Healthy
20.42,65.42,182.11,22.07,Summer,Medium,Armyworm,Stem Borer
35.88,54.47,285.64,9.97,Summer,Low,,Stem Borer
22.12,78.3,70.48,24.86,Summer,Low,,Whitefly
22.4,77.92,37.94,2.68,Summer,Low,,Whitefly
20.96,91.33,170.49,7.67,Summer,High,Blight,Powdery Mildew
30.81,61.46,106.75,8.14,Winter,Medium,Armyworm,Stem Borer
39.95,43.72,125.34,3.24,Summer,Medium,Armyworm,Stem Borer
37.58,73.54,42.17,21.13,Winter,Medium,Aphids,Whitefly
33.06,83.49,172.87,23.19,Summer,High,Leaf Spot,Powdery Mildew
38.06,92.87,284.01,9.83,Monsoon,High,Leaf Spot,Powdery Mildew
36.39,44.39,146.94,19.39,Winter,Low,,Stem Borer
27.44,79.34,232.88,22.81,Summer,High,Blight,Stem Borer
31.02,78.21,42.25,0.8,Summer,Low,,Whitefly
32.54,82.55,217.36,6.08,Monsoon,High,Blight,Powdery Mildew
22.55,75.13,172.8,16.02,Winter,High,Blight,Stem Borer
28.13,58.76,223.97,0.29,Summer,Low,,Stem Borer
34.19,91.53,179.8,4.34,Monsoon,High,Leaf Spot,Powdery Mildew
37.18,92.03,201.97,12.24,Summer,High,Leaf Spot,Powdery Mildew
30.41,92.29,248.88,9.17,Summer,High,Blight,Powdery Mildew
21.79,71.98,201.66,11.13,Winter,Medium,Armyworm,Stem Borer
30.55,92.5,67.74,18.84,Winter,Low,,Healthy
24.24,50.16,175.55,13.59,Summer,Low,,Stem Borer
35.9,64.09,160.45,3.27,Monsoon,Medium,Aphids,Stem Borer
38.29,85.02,268.61,17.52,Winter,High,Blight,Powdery Mildew
28.87,67.95,139.47,8.81,Monsoon,Medium,Aphids,Stem Borer
22.22,73.58,268.06,3.22,Monsoon,Medium,Armyworm,Stem Borer
30.77,82.56,172.01,22.58,Monsoon,High,Leaf Spot,Powdery Mildew
31.06,92.57,205.77,15.35,Winter,High,Leaf Spot,Powdery Mildew
31.37,56.43,23.08,23.73,Winter,Low,,Healthy
36.0,41.93,103.17,7.23,Monsoon,Medium,Armyworm,Stem Borer
22.62,69.47,81.07,5.84,Winter,Medium,Aphids,Stem Borer
38.81,56.87,224.02,14.14,Summer,Low,,Stem Borer
33.51,52.17,122.9,3.72,Winter,Medium,Armyworm,Stem Borer
24.94,63.2,17.07,22.65,Monsoon,Medium,Armyworm,Whitefly
24.7,87.09,150.61,15.41,Winter,High,Leaf Spot,Powdery Mildew
29.34,94.63,69.27,24.57,Summer,Low,,Healthy
32.97,42.09,135.69,20.67,Summer,Medium,Armyworm,Stem Borer
25.58,74.98,46.2,6.57,Summer,Medium,Armyworm,Whitefly
21.85,90.01,280.43,20.17,Summer,High,Leaf Spot,Powdery Mildew
26.92,91.59,205.16,8.88,Summer,High,Blight,Powdery Mildew
33.77,77.01,283.21,2.78,Monsoon,High,Leaf Spot,Stem Borer
22.39,70.52,141.69,6.6,Summer,Medium,Aphids,Stem Borer
24.34,79.79,173.85,6.29,Summer,High,Leaf Spot,Stem Borer
39.27,82.26,2.95,22.06,Summer,Low,,Aphids
21.35,74.73,84.95,16.84,Winter,Medium,Aphids,Stem Borer
33.42,83.45,59.31,16.24,Summer,Low,,Healthy
33.81,55.29,26.26,19.69,Monsoon,Low,,Aphids
28.5,41.66,222.42,10.39,Summer,Low,,Stem Borer
30.16,55.84,258.83,2.75,Monsoon,Low,,Stem Borer
26.62,40.07,162.49,24.31,Monsoon,Low,,Stem Borer
27.39,88.97,243.0,4.81,Monsoon,High,Blight,Powdery Mildew
24.16,41.3,298.65,19.91,Summer,Low,,Stem Borer
22.73,75.51,226.5,17.93,Summer,High,Blight,Stem Borer
37.29,41.59,270.93,6.43,Summer,Low,,Stem Borer
33.75,90.01,173.11,16.02,Summer,High,Blight,Powdery Mildew
26.23,81.76,114.0,2.08,Monsoon,Medium,Armyworm,Powdery Mildew
31.94,64.1,31.56,16.14,Summer,Medium,Aphids,Whitefly
29.85,48.34,147.05,17.24,Monsoon,Low,,Stem Borer
38.42,82.32,241.98,7.23,Winter,High,Leaf Spot,Powdery Mildew
32.05,74.94,251.22,6.42,Monsoon,Medium,Armyworm,Stem Borer
22.99,93.21,276.88,21.03,Summer,High,Leaf Spot,Powdery Mildew
23.41,71.98,57.28,5.95,Summer,Medium,Aphids,Whitefly
37.14,73.43,275.1,20.42,Winter,Medium,Aphids,Stem Borer
31.31,82.07,32.8,6.87,Summer,Low,,Healthy
35.99,69.28,206.59,5.76,Monsoon,Medium,Aphids,Stem Borer
28.69,75.85,135.25,13.35,Monsoon,Medium,Aphids,Stem Borer
32.36,41.46,88.67,2.81,Winter,Medium,Aphids,Stem Borer
27.16,62.97,41.09,18.23,Summer,Medium,Armyworm,Whitefly
31.18,94.16,256.06,18.2,Winter,High,Blight,Powdery Mildew
34.8,69.53,274.05,4.03,Winter,Medium,Aphids,Stem Borer
36.15,59.42,151.18,12.01,Summer,Low,,Stem Borer
21.43,82.75,258.96,15.3,Monsoon,High,Blight,Powdery Mildew
30.43,92.89,257.36,18.23,Winter,High,Leaf Spot,Powdery Mildew
35.44,50.82,200.27,20.39,Winter,Low,,Stem Borer
25.75,68.44,204.97,9.56,Winter,Medium,Armyworm,Stem Borer
36.81,93.68,195.36,12.17,Summer,High,Leaf Spot,Powdery Mildew
36.81,78.61,159.27,7.0,Monsoon,High,Blight,Stem Borer
34.12,63.99,181.69,10.78,Summer,Medium,Aphids,Stem Borer
20.57,80.9,167.63,0.44,Summer,High,Leaf Spot,Powdery Mildew
25.77,57.35,263.68,16.95,Winter,Low,,Stem Borer
32.15,52.48,95.6,16.52,Summer,Medium,Aphids,Stem Borer
26.07,55.88,65.07,9.83,Summer,Low,,Healthy
30.76,75.51,140.38,3.56,Monsoon,High,Blight,Stem Borer
37.54,45.56,260.87,16.4,Summer,Low,,Stem Borer
31.53,76.58,203.84,16.21,Summer,High,Blight,Stem Borer
39.27,65.74,151.35,10.44,Summer,Medium,Aphids,Stem Borer
37.36,84.68,181.63,7.77,Monsoon,High,Leaf Spot,Powdery Mildew
36.23,94.87,258.26,0.53,Winter,High,Leaf Spot,Powdery Mildew
35.77,90.31,281.3,11.48,Monsoon,High,Leaf Spot,Powdery Mildew
36.24,82.99,188.36,15.28,Winter,High,Blight,Powdery Mildew
38.96,41.54,213.47,9.1,Monsoon,Low,,Stem Borer
34.51,84.75,7.84,10.19,Summer,Low,,Aphids
35.51,64.19,99.3,0.39,Winter,Medium,Armyworm,Stem Borer
31.22,86.69,57.61,13.07,Summer,Low,,Healthy
26.16,75.36,178.93,22.36,Summer,High,Blight,Stem Borer
37.86,48.31,184.26,4.01,Winter,Low,,Stem Borer
24.19,78.18,159.94,4.78,Monsoon,High,Leaf Spot,Stem Borer
25.87,79.69,207.06,4.51,Summer,High,Blight,Stem Borer
32.09,79.66,58.56,6.29,Winter,Low,,Whitefly
27.91,46.18,133.17,22.82,Summer,Medium,Aphids,Stem Borer
24.33,86.82,168.97,0.4,Summer,High,Leaf Spot,Powdery Mildew
34.25,79.93,122.03,14.56,Winter,Medium,Armyworm,Stem Borer
33.83,82.78,197.85,5.76,Monsoon,High,Blight,Powdery Mildew
37.1,80.08,257.23,2.28,Summer,High,Leaf Spot,Powdery Mildew
26.68,71.38,107.12,7.5,Winter,Medium,Aphids,Stem Borer
38.66,55.95,237.56,18.32,Summer,Low,,Stem Borer
29.65,74.31,281.39,7.08,Summer,Medium,Armyworm,Stem Borer
23.3,40.97,125.65,21.87,Winter,Medium,Armyworm,Stem Borer
21.34,74.27,198.74,11.13,Winter,Medium,Aphids,Stem Borer
20.42,51.76,220.72,22.71,Summer,Low,,Stem Borer
37.95,45.03,39.6,18.56,Winter,Low,,Aphids
21.45,49.4,2.4,3.33,Summer,Low,,Healthy
26.76,73.41,218.0,17.97,Summer,Medium,Aphids,Stem Borer
24.06,88.11,200.24,14.18,Winter,High,Blight,Powdery Mildew
20.09,42.8,260.54,6.64,Monsoon,Low,,Stem Borer
28.25,59.59,45.65,0.11,Summer,Low,,Healthy
24.72,92.47,14.66,10.41,Summer,Low,,Healthy
36.17,52.92,114.74,2.56,Winter,Medium,Armyworm,Stem Borer
24.37,48.64,110.2,20.32,Monsoon,Medium,Aphids,Stem Borer
37.38,84.76,139.21,10.06,Summer,Medium,Aphids,Powdery Mildew
37.75,69.98,55.98,6.36,Summer,Medium,Armyworm,Whitefly
29.73,72.29,135.54,19.98,Monsoon,Medium,Aphids,Stem Borer
38.31,79.41,271.51,20.14,Monsoon,High,Leaf Spot,Stem Borer
39.14,74.8,162.62,7.88,Monsoon,Medium,Aphids,Stem Borer
32.8,54.24,203.2,24.58,Monsoon,Low,,Stem Borer
39.5,57.7,88.04,6.91,Summer,Medium,Armyworm,Stem Borer
29.35,62.12,156.07,10.98,Monsoon,Medium,Armyworm,Stem Borer
24.42,67.21,296.9,19.04,Monsoon,Medium,Aphids,Stem Borer
32.72,80.75,216.53,1.56,Monsoon,High,Blight,Powdery Mildew
36.66,80.5,87.02,12.46,Monsoon,Medium,Armyworm,Stem Borer
21.3,84.07,199.18,17.18,Monsoon,High,Blight,Powdery Mildew
24.82,63.86,258.62,24.93,Monsoon,Medium,Aphids,Stem Borer
37.96,52.28,164.05,18.63,Summer,Low,,Stem Borer
30.2,55.82,32.94,18.5,Monsoon,Low,,Healthy
21.52,90.64,291.54,18.79,Winter,High,Blight,Powdery Mildew
26.22,89.29,267.86,23.83,Winter,High,Blight,Powdery Mildew
31.65,83.41,289.05,6.63,Summer,High,Leaf Spot,Powdery Mildew
22.75,75.34,34.64,23.37,Summer,Low,,Whitefly
22.62,43.46,96.96,4.6,Summer,Medium,Armyworm,Stem Borer
30.78,70.63,177.76,4.04,Winter,Medium,Aphids,Stem Borer
21.35,59.81,258.12,1.8,Summer,Low,,Stem Borer
